player_id,player_name,event_number,date,date_iso,opponent,score,result,competition_name,competition_family,goals,source_id,source_url,source_granularity,cap,venue,goal_in_match
messi,Lionel Messi,54,18 June 2016,2016-06-18,Venezuela,3-0,4-1,Copa América Centenario,national_team_continental_championship_finals,1,wikipedia_messi_international_goals,https://en.wikipedia.org/wiki/List_of_international_goals_scored_by_Lionel_Messi,goal_event,,,
messi,Lionel Messi,55,21 June 2016,2016-06-21,United States,2-0,4-0,Copa América Centenario,national_team_continental_championship_finals,1,wikipedia_messi_international_goals,https://en.wikipedia.org/wiki/List_of_international_goals_scored_by_Lionel_Messi,goal_event,,,
messi,Lionel Messi,56,1 September 2016,2016-09-01,Uruguay,1-0,1-0,2018 FIFA World Cup qualification,national_team_world_cup_qualification,1,wikipedia_messi_international_goals,https://en.wikipedia.org/wiki/List_of_international_goals_scored_by_Lionel_Messi,goal_event,,,
messi,Lionel Messi,57,15 November 2016,2016-11-15,Colombia,1-0,3-0,2018 FIFA World Cup qualification,national_team_world_cup_qualification,1,wikipedia_messi_international_goals,https://en.wikipedia.org/wiki/List_of_international_goals_scored_by_Lionel_Messi,goal_event,,,
messi,Lionel Messi,58,23 March 2017,2017-03-23,Chile,1-0‡,1-0,2018 FIFA World Cup qualification,national_team_world_cup_qualification,1,wikipedia_messi_international_goals,https://en.wikipedia.org/wiki/List_of_international_goals_scored_by_Lionel_Messi,goal_event,,,
messi,Lionel Messi,59,10 October 2017,2017-10-10,Ecuador,1-1,3-1,2018 FIFA World Cup qualification,national_team_world_cup_qualification,1,wikipedia_messi_international_goals,https://en.wikipedia.org/wiki/List_of_international_goals_scored_by_Lionel_Messi,goal_event,,,
messi,Lionel Messi,60,10 October 2017,2017-10-10,Ecuador,2-1,3-1,2018 FIFA World Cup qualification,national_team_world_cup_qualification,1,wikipedia_messi_international_goals,https://en.wikipedia.org/wiki/List_of_international_goals_scored_by_Lionel_Messi,goal_event,,,
messi,Lionel Messi,61,10 October 2017,2017-10-10,Ecuador,3-1,3-1,2018 FIFA World Cup qualification,national_team_world_cup_qualification,1,wikipedia_messi_international_goals,https://en.wikipedia.org/wiki/List_of_international_goals_scored_by_Lionel_Messi,goal_event,,,
messi,Lionel Messi,62,29 May 2018,2018-05-29,Haiti,1-0‡,4-0,Friendly,national_team_friendlies,1,wikipedia_messi_international_goals,https://en.wikipedia.org/wiki/List_of_international_goals_scored_by_Lionel_Messi,goal_event,,,
messi,Lionel Messi,63,29 May 2018,2018-05-29,Haiti,2-0,4-0,Friendly,national_team_friendlies,1,wikipedia_messi_international_goals,https://en.wikipedia.org/wiki/List_of_international_goals_scored_by_Lionel_Messi,goal_event,,,
messi,Lionel Messi,64,29 May 2018,2018-05-29,Haiti,3-0,4-0,Friendly,national_team_friendlies,1,wikipedia_messi_international_goals,https://en.wikipedia.org/wiki/List_of_international_goals_scored_by_Lionel_Messi,goal_event,,,
messi,Lionel Messi,65,26 June 2018,2018-06-26,Nigeria,1-0,2-1,2018 FIFA World Cup,national_team_world_cup_finals,1,wikipedia_messi_international_goals,https://en.wikipedia.org/wiki/List_of_international_goals_scored_by_Lionel_Messi,goal_event,,,
messi,Lionel Messi,66,7 June 2019,2019-06-07,Nicaragua,1-0,5-1,Friendly,national_team_friendlies,1,wikipedia_messi_international_goals,https://en.wikipedia.org/wiki/List_of_international_goals_scored_by_Lionel_Messi,goal_event,,,
messi,Lionel Messi,67,7 June 2019,2019-06-07,Nicaragua,2-0,5-1,Friendly,national_team_friendlies,1,wikipedia_messi_international_goals,https://en.wikipedia.org/wiki/List_of_international_goals_scored_by_Lionel_Messi,goal_event,,,
messi,Lionel Messi,68,19 June 2019,2019-06-19,Paraguay,1-1‡,1-1,2019 Copa América,national_team_continental_championship_finals,1,wikipedia_messi_international_goals,https://en.wikipedia.org/wiki/List_of_international_goals_scored_by_Lionel_Messi,goal_event,,,
messi,Lionel Messi,69,15 November 2019,2019-11-15,Brazil,1-0,1-0,2019 Superclásico de las Américas,national_team_other,1,wikipedia_messi_international_goals,https://en.wikipedia.org/wiki/List_of_international_goals_scored_by_Lionel_Messi,goal_event,,,
messi,Lionel Messi,70,18 November 2019,2019-11-18,Uruguay,2-2‡,2-2,Friendly,national_team_friendlies,1,wikipedia_messi_international_goals,https://en.wikipedia.org/wiki/List_of_international_goals_scored_by_Lionel_Messi,goal_event,,,
messi,Lionel Messi,71,8 October 2020,2020-10-08,Ecuador,1-0‡,1-0,2022 FIFA World Cup qualification,national_team_world_cup_qualification,1,wikipedia_messi_international_goals,https://en.wikipedia.org/wiki/List_of_international_goals_scored_by_Lionel_Messi,goal_event,,,
messi,Lionel Messi,72,3 June 2021,2021-06-03,Chile,1-0‡,1-1,2022 FIFA World Cup qualification,national_team_world_cup_qualification,1,wikipedia_messi_international_goals,https://en.wikipedia.org/wiki/List_of_international_goals_scored_by_Lionel_Messi,goal_event,,,
messi,Lionel Messi,73,14 June 2021,2021-06-14,Chile,1-0,1-1,2021 Copa América,national_team_continental_championship_finals,1,wikipedia_messi_international_goals,https://en.wikipedia.org/wiki/List_of_international_goals_scored_by_Lionel_Messi,goal_event,,,
messi,Lionel Messi,74,28 June 2021,2021-06-28,Bolivia,2-0‡,4-1,2021 Copa América,national_team_continental_championship_finals,1,wikipedia_messi_international_goals,https://en.wikipedia.org/wiki/List_of_international_goals_scored_by_Lionel_Messi,goal_event,,,
messi,Lionel Messi,75,28 June 2021,2021-06-28,Bolivia,3-0,4-1,2021 Copa América,national_team_continental_championship_finals,1,wikipedia_messi_international_goals,https://en.wikipedia.org/wiki/List_of_international_goals_scored_by_Lionel_Messi,goal_event,,,
messi,Lionel Messi,76,3 July 2021,2021-07-03,Ecuador,3-0,3-0,2021 Copa América,national_team_continental_championship_finals,1,wikipedia_messi_international_goals,https://en.wikipedia.org/wiki/List_of_international_goals_scored_by_Lionel_Messi,goal_event,,,
messi,Lionel Messi,77,9 September 2021,2021-09-09,Bolivia,1-0,3-0,2022 FIFA World Cup qualification,national_team_world_cup_qualification,1,wikipedia_messi_international_goals,https://en.wikipedia.org/wiki/List_of_international_goals_scored_by_Lionel_Messi,goal_event,,,
messi,Lionel Messi,78,9 September 2021,2021-09-09,Bolivia,2-0,3-0,2022 FIFA World Cup qualification,national_team_world_cup_qualification,1,wikipedia_messi_international_goals,https://en.wikipedia.org/wiki/List_of_international_goals_scored_by_Lionel_Messi,goal_event,,,
messi,Lionel Messi,79,9 September 2021,2021-09-09,Bolivia,3-0,3-0,2022 FIFA World Cup qualification,national_team_world_cup_qualification,1,wikipedia_messi_international_goals,https://en.wikipedia.org/wiki/List_of_international_goals_scored_by_Lionel_Messi,goal_event,,,
messi,Lionel Messi,80,10 October 2021,2021-10-10,Uruguay,1-0,3-0,2022 FIFA World Cup qualification,national_team_world_cup_qualification,1,wikipedia_messi_international_goals,https://en.wikipedia.org/wiki/List_of_international_goals_scored_by_Lionel_Messi,goal_event,,,
messi,Lionel Messi,81,25 March 2022,2022-03-25,Venezuela,3-0,3-0,2022 FIFA World Cup qualification,national_team_world_cup_qualification,1,wikipedia_messi_international_goals,https://en.wikipedia.org/wiki/List_of_international_goals_scored_by_Lionel_Messi,goal_event,,,
